11/09/19 21:29,VFL Brussels  -  VFL Oslo,,,24,Season 61441
11/09/19 21:29,VFL Lisbon  -  VFL Rome,,,24,Season 61441
11/09/19 21:29,VFL Athens  -  VFL Berlin,,,24,Season 61441
11/09/19 21:29,VFL London  -  VFL Copenhagen,,,24,Season 61441
11/09/19 21:29,VFL Vienna  -  VFL Amsterdam,,,24,Season 61441
11/09/19 21:29,VFL Madrid  -  VFL Edinburgh,,,24,Season 61441
11/09/19 21:34,VFL Paris  -  VFL London,,,25,Season 61441
11/09/19 21:34,VFL Edinburgh  -  VFL Bern,,,25,Season 61441
11/09/19 21:34,VFL Ankara  -  VFL Athens,,,25,Season 61441
11/09/19 21:34,VFL Rome  -  VFL Brussels,,,25,Season 61441
11/09/19 21:34,VFL Berlin  -  VFL Madrid,,,25,Season 61441
11/09/19 21:34,VFL Copenhagen  -  VFL Vienna,,,25,Season 61441
11/09/19 21:34,VFL Oslo  -  VFL Stockholm,,,25,Season 61441
11/09/19 21:34,VFL Amsterdam  -  VFL Lisbon,,,25,Season 61441
11/09/19 21:39,VFL London  -  VFL Edinburgh,,,26,Season 61441
11/09/19 21:39,VFL Stockholm  -  VFL Rome,,,26,Season 61441
11/09/19 21:39,VFL Vienna  -  VFL Lisbon,,,26,Season 61441
11/09/19 21:39,VFL Bern  -  VFL Berlin,,,26,Season 61441
11/09/19 21:39,VFL Madrid  -  VFL Ankara,,,26,Season 61441
11/09/19 21:39,VFL Athens  -  VFL Oslo,,,26,Season 61441
11/09/19 21:39,VFL Brussels  -  VFL Amsterdam,,,26,Season 61441
11/09/19 21:39,VFL Copenhagen  -  VFL Paris,,,26,Season 61441
11/09/19 21:43,VFL Paris  -  VFL Vienna,,,27,Season 61441
11/09/19 21:43,VFL Edinburgh  -  VFL Copenhagen,,,27,Season 61441
11/09/19 21:43,VFL Amsterdam  -  VFL Stockholm,,,27,Season 61441
11/09/19 21:43,VFL Ankara  -  VFL Bern,,,27,Season 61441
11/09/19 21:43,VFL Oslo  -  VFL Madrid,,,27,Season 61441
11/09/19 21:43,VFL Lisbon  -  VFL Brussels,,,27,Season 61441
11/09/19 21:43,VFL Rome  -  VFL Athens,,,27,Season 61441
11/09/19 21:43,VFL Berlin  -  VFL London,,,27,Season 61441
11/09/19 21:48,VFL Paris  -  VFL Edinburgh,,,28,Season 61441
11/09/19 21:48,VFL Stockholm  -  VFL Lisbon,,,28,Season 61441
11/09/19 21:48,VFL Madrid  -  VFL Rome,,,28,Season 61441
11/09/19 21:48,VFL London  -  VFL Ankara,,,28,Season 61441
11/09/19 21:48,VFL Copenhagen  -  VFL Berlin,,,28,Season 61441
11/09/19 21:48,VFL Vienna  -  VFL Brussels,,,28,Season 61441
11/09/19 21:48,VFL Athens  -  VFL Amsterdam,,,28,Season 61441
11/09/19 21:48,VFL Bern  -  VFL Oslo,,,28,Season 61441
11/09/19 21:52,VFL Brussels  -  VFL Stockholm,,,29,Season 61441
11/09/19 21:52,VFL Amsterdam  -  VFL Madrid,,,29,Season 61441
11/09/19 21:52,VFL Oslo  -  VFL London,,,29,Season 61441
11/09/19 21:52,VFL Rome  -  VFL Bern,,,29,Season 61441
11/09/19 21:52,VFL Berlin  -  VFL Paris,,,29,Season 61441
11/09/19 21:52,VFL Lisbon  -  VFL Athens,,,29,Season 61441
11/09/19 21:52,VFL Edinburgh  -  VFL Vienna,,,29,Season 61441
11/09/19 21:52,VFL Ankara  -  VFL Copenhagen,,,29,Season 61441
11/09/19 21:57,VFL Athens  -  VFL Brussels,,,30,Season 61441
11/09/19 21:57,VFL Edinburgh  -  VFL Berlin,,,30,Season 61441
11/09/19 21:57,VFL Madrid  -  VFL Lisbon,,,30,Season 61441
11/09/19 21:57,VFL Copenhagen  -  VFL Oslo,,,30,Season 61441
11/09/19 21:57,VFL London  -  VFL Rome,,,30,Season 61441
11/09/19 21:57,VFL Bern  -  VFL Amsterdam,,,30,Season 61441
11/09/19 21:57,VFL Paris  -  VFL Ankara,,,30,Season 61441
11/09/19 21:57,VFL Vienna  -  VFL Stockholm,,,30,Season 61441
11/09/19 17:23,VFL Paris  -  VFL Lisbon,2:0,3:1,1,Season 61440
11/09/19 17:23,VFL Ankara  -  VFL Stockholm,0:0,2:2,1,Season 61440
11/09/19 17:23,VFL Vienna  -  VFL Edinburgh,0:0,1:1,1,Season 61440
11/09/19 17:23,VFL London  -  VFL Bern,2:0,4:1,1,Season 61440
11/09/19 17:23,VFL Brussels  -  VFL Amsterdam,1:0,1:1,1,Season 61440
11/09/19 17:23,VFL Rome  -  VFL Berlin,1:0,2:0,1,Season 61440
11/09/19 17:23,VFL Copenhagen  -  VFL Athens,0:1,1:1,1,Season 61440
11/09/19 17:23,VFL Oslo  -  VFL Madrid,0:0,0:0,1,Season 61440
11/09/19 17:28,VFL Athens  -  VFL Rome,1:0,2:0,2,Season 61440
11/09/19 17:28,VFL Madrid  -  VFL Brussels,2:0,2:1,2,Season 61440
11/09/19 17:28,VFL Berlin  -  VFL Ankara,1:1,2:1,2,Season 61440
11/09/19 17:28,VFL Bern  -  VFL Copenhagen,1:0,2:1,2,Season 61440
11/09/19 17:28,VFL Lisbon  -  VFL London,0:0,0:0,2,Season 61440
11/09/19 17:28,VFL Amsterdam  -  VFL Paris,2:0,2:2,2,Season 61440
11/09/19 17:28,VFL Stockholm  -  VFL Vienna,1:0,2:0,2,Season 61440
11/09/19 17:28,VFL Edinburgh  -  VFL Oslo,0:0,0:2,2,Season 61440
11/09/19 17:32,VFL Vienna  -  VFL Berlin,0:0,0:1,3,Season 61440
11/09/19 17:32,VFL Ankara  -  VFL Athens,1:0,2:1,3,Season 61440
11/09/19 17:32,VFL Rome  -  VFL Bern,0:0,1:0,3,Season 61440
11/09/19 17:32,VFL Copenhagen  -  VFL Lisbon,2:0,2:1,3,Season 61440
11/09/19 17:32,VFL Paris  -  VFL Madrid,1:1,2:2,3,Season 61440
11/09/19 17:32,VFL Brussels  -  VFL Oslo,1:0,1:1,3,Season 61440
11/09/19 17:32,VFL London  -  VFL Amsterdam,1:1,2:1,3,Season 61440
11/09/19 17:32,VFL Stockholm  -  VFL Edinburgh,0:0,2:0,3,Season 61440
11/09/19 17:37,VFL Oslo  -  VFL Paris,1:0,1:0,4,Season 61440
11/09/19 17:37,VFL Berlin  -  VFL Stockholm,1:0,4:0,4,Season 61440
11/09/19 17:37,VFL Amsterdam  -  VFL Copenhagen,1:0,1:0,4,Season 61440
11/09/19 17:37,VFL Madrid  -  VFL London,1:2,3:3,4,Season 61440
11/09/19 17:37,VFL Bern  -  VFL Ankara,0:0,2:0,4,Season 61440
11/09/19 17:37,VFL Lisbon  -  VFL Rome,0:0,0:0,4,Season 61440
11/09/19 17:37,VFL Edinburgh  -  VFL Brussels,0:1,0:4,4,Season 61440
11/09/19 17:37,VFL Athens  -  VFL Vienna,3:0,6:0,4,Season 61440
11/09/19 17:41,VFL Vienna  -  VFL Bern,0:0,0:0,5,Season 61440
11/09/19 17:41,VFL Paris  -  VFL Brussels,0:0,0:0,5,Season 61440
11/09/19 17:41,VFL Ankara  -  VFL Lisbon,2:0,2:0,5,Season 61440
11/09/19 17:41,VFL Copenhagen  -  VFL Madrid,0:0,1:1,5,Season 61440
11/09/19 17:41,VFL London  -  VFL Oslo,0:1,1:2,5,Season 61440
11/09/19 17:41,VFL Berlin  -  VFL Edinburgh,0:0,0:1,5,Season 61440
11/09/19 17:41,VFL Stockholm  -  VFL Athens,0:1,1:2,5,Season 61440
11/09/19 17:41,VFL Rome  -  VFL Amsterdam,0:0,2:1,5,Season 61440
11/09/19 17:46,VFL Madrid  -  VFL Rome,3:1,3:2,6,Season 61440
11/09/19 17:46,VFL Lisbon  -  VFL Vienna,1:0,2:0,6,Season 61440
11/09/19 17:46,VFL Oslo  -  VFL Copenhagen,0:0,0:0,6,Season 61440
11/09/19 17:46,VFL Amsterdam  -  VFL Ankara,1:0,1:0,6,Season 61440
11/09/19 17:46,VFL Brussels  -  VFL London,1:1,1:1,6,Season 61440
